## Bank 16
# id	l2	ef
20820 0.5188 12.478
20821 0.5188 12.478
20822 0.5188 12.478
20823 0.5188 12.478
20824 0.5188 12.478
20825 0.5188 12.478
20826 0.5188 12.478
20827 0.5188 12.478
20828 0.5188 12.478
20829 0.5188 12.478
20830 0.5188 12.478
20831 0.5188 12.478
20832 0.5188 12.478
20833 0.5188 12.478
20834 0.5188 12.478
20835 0.5188 12.478
20836 0.5188 12.478
20837 0.5188 12.478
20838 0.5188 12.478
20839 0.5188 12.478
20840 0.5188 12.478
20841 0.5188 12.478
20842 0.5188 12.478
20843 0.5188 12.478
20844 0.5188 12.478
20845 0.5188 12.478
20846 0.5188 12.478
20847 0.5188 12.478
20848 0.5188 12.478
20849 0.5188 12.478
20850 0.5188 12.478
20851 0.5188 12.478
20852 0.5188 12.478
20853 0.5188 12.478
20854 0.5188 12.478
20855 0.5188 12.478
20856 0.5188 12.478
20857 0.5188 12.478
20858 0.5188 12.478
20859 0.5188 12.478
20860 0.5188 12.478
20861 0.5188 12.478
20862 0.5188 12.478
20863 0.5188 12.478
20864 0.5188 12.478
20865 0.5188 12.478
20866 0.5188 12.478
20867 0.5188 12.478
20868 0.5188 12.478
20869 0.5188 12.478
20870 0.5188 12.478
20871 0.5188 12.478
20872 0.5188 12.478
20873 0.5188 12.478
20874 0.5188 12.478
20875 0.5188 12.478
20876 0.5188 12.478
20877 0.5188 12.478
20878 0.5188 12.478
20879 0.5188 12.478
20880 0.5188 12.478
20881 0.5188 12.478
20882 0.5188 12.478
20883 0.5188 12.478
20884 0.5188 12.478
20885 0.5188 12.478
20886 0.5188 12.478
20887 0.5188 12.478
20888 0.5188 12.478
20889 0.5188 12.478
20890 0.5188 12.478
20891 0.5188 12.478
20892 0.5188 12.478
20893 0.5188 12.478
20894 0.5188 12.478
20895 0.5188 12.478
20896 0.5188 12.478
20897 0.5188 12.478
20898 0.5188 12.478
20899 0.5188 12.478
20900 0.5188 12.478
20901 0.5188 12.478
20902 0.5188 12.478
20903 0.5188 12.478
20904 0.5188 12.478
20905 0.5188 12.478
20906 0.5188 12.478
20907 0.5188 12.478
20908 0.5188 12.478
20909 0.5188 12.478
20910 0.5188 12.478
