## Bank 1
# id	l2	ef
0 0.5188 12.478
1 0.5188 12.478
2 0.5188 12.478
3 0.5188 12.478
4 0.5188 12.478
5 0.5188 12.478
6 0.5188 12.478
7 0.5188 12.478
8 0.5188 12.478
9 0.5188 12.478
10 0.5188 12.478
11 0.5188 12.478
12 0.5188 12.478
13 0.5188 12.478
14 0.5188 12.478
15 0.5188 12.478
16 0.5188 12.478
17 0.5188 12.478
18 0.5188 12.478
19 0.5188 12.478
20 0.5188 12.478
21 0.5188 12.478
22 0.5188 12.478
23 0.5188 12.478
24 0.5188 12.478
25 0.5188 12.478
26 0.5188 12.478
27 0.5188 12.478
28 0.5188 12.478
29 0.5188 12.478
30 0.5188 12.478
31 0.5188 12.478
32 0.5188 12.478
33 0.5188 12.478
34 0.5188 12.478
35 0.5188 12.478
36 0.5188 12.478
37 0.5188 12.478
38 0.5188 12.478
39 0.5188 12.478
40 0.5188 12.478
41 0.5188 12.478
42 0.5188 12.478
43 0.5188 12.478
44 0.5188 12.478
45 0.5188 12.478
46 0.5188 12.478
47 0.5188 12.478
48 0.5188 12.478
49 0.5188 12.478
50 0.5188 12.478
51 0.5188 12.478
52 0.5188 12.478
53 0.5188 12.478
54 0.5188 12.478
55 0.5188 12.478
56 0.5188 12.478
57 0.5188 12.478
58 0.5188 12.478
59 0.5188 12.478
60 0.5188 12.478
61 0.5188 12.478
62 0.5188 12.478
63 0.5188 12.478
64 0.5188 12.478
65 0.5188 12.478
66 0.5188 12.478
67 0.5188 12.478
68 0.5188 12.478
69 0.5188 12.478
70 0.5188 12.478
71 0.5188 12.478
72 0.5188 12.478
73 0.5188 12.478
74 0.5188 12.478
75 0.5188 12.478
76 0.5188 12.478
77 0.5188 12.478
78 0.5188 12.478
79 0.5188 12.478
80 0.5188 12.478
81 0.5188 12.478
82 0.5188 12.478
83 0.5188 12.478
84 0.5188 12.478
85 0.5188 12.478
86 0.5188 12.478
87 0.5188 12.478
88 0.5188 12.478
89 0.5188 12.478
90 0.5188 12.478
91 0.5188 12.478
92 0.5188 12.478
93 0.5188 12.478
94 0.5188 12.478
95 0.5188 12.478
96 0.5188 12.478
97 0.5188 12.478
98 0.5188 12.478
99 0.5188 12.478
100 0.5188 12.478
101 0.5188 12.478
102 0.5188 12.478
103 0.5188 12.478
104 0.5188 12.478
105 0.5188 12.478
106 0.5188 12.478
107 0.5188 12.478
108 0.5188 12.478
109 0.5188 12.478
110 0.5188 12.478
111 0.5188 12.478
112 0.5188 12.478
113 0.5188 12.478
114 0.5188 12.478
115 0.5188 12.478
116 0.5188 12.478
117 0.5188 12.478
118 0.5188 12.478
119 0.5188 12.478
120 0.5188 12.478
121 0.5188 12.478
122 0.5188 12.478
123 0.5188 12.478
124 0.5188 12.478
125 0.5188 12.478
126 0.5188 12.478
127 0.5188 12.478
128 0.5188 12.478
129 0.5188 12.478
130 0.5188 12.478
131 0.5188 12.478
132 0.5188 12.478
133 0.5188 12.478
134 0.5188 12.478
135 0.5188 12.478
136 0.5188 12.478
137 0.5188 12.478
138 0.5188 12.478
139 0.5188 12.478
140 0.5188 12.478
141 0.5188 12.478
142 0.5188 12.478
143 0.5188 12.478
144 0.5188 12.478
145 0.5188 12.478
146 0.5188 12.478
147 0.5188 12.478
148 0.5188 12.478
149 0.5188 12.478
150 0.5188 12.478
151 0.5188 12.478
152 0.5188 12.478
153 0.5188 12.478
154 0.5188 12.478
155 0.5188 12.478
156 0.5188 12.478
157 0.5188 12.478
158 0.5188 12.478
159 0.5188 12.478
160 0.5188 12.478
161 0.5188 12.478
162 0.5188 12.478
163 0.5188 12.478
164 0.5188 12.478
165 0.5188 12.478
166 0.5188 12.478
167 0.5188 12.478
168 0.5188 12.478
169 0.5188 12.478
170 0.5188 12.478
171 0.5188 12.478
172 0.5188 12.478
173 0.5188 12.478
174 0.5188 12.478
175 0.5188 12.478
176 0.5188 12.478
177 0.5188 12.478
178 0.5188 12.478
179 0.5188 12.478
180 0.5188 12.478
181 0.5188 12.478
182 0.5188 12.478
183 0.5188 12.478
184 0.5188 12.478
185 0.5188 12.478
186 0.5188 12.478
187 0.5188 12.478
188 0.5188 12.478
189 0.5188 12.478
190 0.5188 12.478
191 0.5188 12.478
192 0.5188 12.478
193 0.5188 12.478
194 0.5188 12.478
195 0.5188 12.478
196 0.5188 12.478
197 0.5188 12.478
198 0.5188 12.478
199 0.5188 12.478
200 0.5188 12.478
201 0.5188 12.478
202 0.5188 12.478
203 0.5188 12.478
204 0.5188 12.478
205 0.5188 12.478
206 0.5188 12.478
207 0.5188 12.478
208 0.5188 12.478
209 0.5188 12.478
210 0.5188 12.478
211 0.5188 12.478
212 0.5188 12.478
213 0.5188 12.478
214 0.5188 12.478
215 0.5188 12.478
216 0.5188 12.478
217 0.5188 12.478
218 0.5188 12.478
219 0.5188 12.478
220 0.5188 12.478
221 0.5188 12.478
222 0.5188 12.478
223 0.5188 12.478
224 0.5188 12.478
225 0.5188 12.478
226 0.5188 12.478
227 0.5188 12.478
228 0.5188 12.478
229 0.5188 12.478
230 0.5188 12.478
231 0.5188 12.478
232 0.5188 12.478
233 0.5188 12.478
234 0.5188 12.478
235 0.5188 12.478
236 0.5188 12.478
237 0.5188 12.478
238 0.5188 12.478
239 0.5188 12.478
240 0.5188 12.478
241 0.5188 12.478
242 0.5188 12.478
243 0.5188 12.478
244 0.5188 12.478
245 0.5188 12.478
246 0.5188 12.478
247 0.5188 12.478
248 0.5188 12.478
249 0.5188 12.478
250 0.5188 12.478
251 0.5188 12.478
252 0.5188 12.478
253 0.5188 12.478
254 0.5188 12.478
255 0.5188 12.478
256 0.5188 12.478
257 0.5188 12.478
258 0.5188 12.478
259 0.5188 12.478
260 0.5188 12.478
261 0.5188 12.478
262 0.5188 12.478
263 0.5188 12.478
264 0.5188 12.478
265 0.5188 12.478
266 0.5188 12.478
267 0.5188 12.478
268 0.5188 12.478
269 0.5188 12.478
270 0.5188 12.478
271 0.5188 12.478
272 0.5188 12.478
273 0.5188 12.478
274 0.5188 12.478
275 0.5188 12.478
276 0.5188 12.478
277 0.5188 12.478
278 0.5188 12.478
279 0.5188 12.478
280 0.5188 12.478
281 0.5188 12.478
282 0.5188 12.478
283 0.5188 12.478
284 0.5188 12.478
285 0.5188 12.478
286 0.5188 12.478
287 0.5188 12.478
288 0.5188 12.478
289 0.5188 12.478
290 0.5188 12.478
291 0.5188 12.478
292 0.5188 12.478
293 0.5188 12.478
294 0.5188 12.478
295 0.5188 12.478
296 0.5188 12.478
297 0.5188 12.478
298 0.5188 12.478
299 0.5188 12.478
300 0.5188 12.478
301 0.5188 12.478
302 0.5188 12.478
303 0.5188 12.478
304 0.5188 12.478
305 0.5188 12.478
306 0.5188 12.478
307 0.5188 12.478
308 0.5188 12.478
309 0.5188 12.478
310 0.5188 12.478
311 0.5188 12.478
312 0.5188 12.478
313 0.5188 12.478
314 0.5188 12.478
315 0.5188 12.478
316 0.5188 12.478
317 0.5188 12.478
318 0.5188 12.478
319 0.5188 12.478
320 0.5188 12.478
321 0.5188 12.478
322 0.5188 12.478
323 0.5188 12.478
324 0.5188 12.478
325 0.5188 12.478
326 0.5188 12.478
327 0.5188 12.478
328 0.5188 12.478
329 0.5188 12.478
330 0.5188 12.478
331 0.5188 12.478
332 0.5188 12.478
333 0.5188 12.478
334 0.5188 12.478
335 0.5188 12.478
336 0.5188 12.478
337 0.5188 12.478
338 0.5188 12.478
339 0.5188 12.478
340 0.5188 12.478
341 0.5188 12.478
342 0.5188 12.478
343 0.5188 12.478
344 0.5188 12.478
345 0.5188 12.478
346 0.5188 12.478
347 0.5188 12.478
348 0.5188 12.478
349 0.5188 12.478
350 0.5188 12.478
351 0.5188 12.478
352 0.5188 12.478
353 0.5188 12.478
354 0.5188 12.478
355 0.5188 12.478
356 0.5188 12.478
357 0.5188 12.478
358 0.5188 12.478
359 0.5188 12.478
360 0.5188 12.478
361 0.5188 12.478
362 0.5188 12.478
363 0.5188 12.478
364 0.5188 12.478
365 0.5188 12.478
366 0.5188 12.478
367 0.5188 12.478
368 0.5188 12.478
369 0.5188 12.478
370 0.5188 12.478
371 0.5188 12.478
372 0.5188 12.478
373 0.5188 12.478
374 0.5188 12.478
375 0.5188 12.478
376 0.5188 12.478
377 0.5188 12.478
378 0.5188 12.478
379 0.5188 12.478
380 0.5188 12.478
381 0.5188 12.478
382 0.5188 12.478
383 0.5188 12.478
384 0.5188 12.478
385 0.5188 12.478
386 0.5188 12.478
387 0.5188 12.478
388 0.5188 12.478
389 0.5188 12.478
390 0.5188 12.478
391 0.5188 12.478
392 0.5188 12.478
393 0.5188 12.478
394 0.5188 12.478
395 0.5188 12.478
396 0.5188 12.478
397 0.5188 12.478
398 0.5188 12.478
399 0.5188 12.478
400 0.5188 12.478
401 0.5188 12.478
402 0.5188 12.478
403 0.5188 12.478
404 0.5188 12.478
405 0.5188 12.478
406 0.5188 12.478
407 0.5188 12.478
408 0.5188 12.478
409 0.5188 12.478
410 0.5188 12.478
411 0.5188 12.478
412 0.5188 12.478
413 0.5188 12.478
414 0.5188 12.478
415 0.5188 12.478
416 0.5188 12.478
417 0.5188 12.478
418 0.5188 12.478
419 0.5188 12.478
420 0.5188 12.478
421 0.5188 12.478
422 0.5188 12.478
423 0.5188 12.478
424 0.5188 12.478
425 0.5188 12.478
426 0.5188 12.478
427 0.5188 12.478
428 0.5188 12.478
429 0.5188 12.478
430 0.5188 12.478
431 0.5188 12.478
432 0.5188 12.478
433 0.5188 12.478
434 0.5188 12.478
435 0.5188 12.478
436 0.5188 12.478
437 0.5188 12.478
438 0.5188 12.478
439 0.5188 12.478
440 0.5188 12.478
441 0.5188 12.478
442 0.5188 12.478
443 0.5188 12.478
444 0.5188 12.478
445 0.5188 12.478
446 0.5188 12.478
447 0.5188 12.478
448 0.5188 12.478
449 0.5188 12.478
450 0.5188 12.478
451 0.5188 12.478
452 0.5188 12.478
453 0.5188 12.478
454 0.5188 12.478
455 0.5188 12.478
456 0.5188 12.478
457 0.5188 12.478
458 0.5188 12.478
459 0.5188 12.478
460 0.5188 12.478
461 0.5188 12.478
462 0.5188 12.478
463 0.5188 12.478
464 0.5188 12.478
465 0.5188 12.478
466 0.5188 12.478
467 0.5188 12.478
468 0.5188 12.478
469 0.5188 12.478
470 0.5188 12.478
471 0.5188 12.478
472 0.5188 12.478
473 0.5188 12.478
474 0.5188 12.478
475 0.5188 12.478
476 0.5188 12.478
477 0.5188 12.478
478 0.5188 12.478
479 0.5188 12.478
480 0.5188 12.478
481 0.5188 12.478
482 0.5188 12.478
483 0.5188 12.478
484 0.5188 12.478
485 0.5188 12.478
486 0.5188 12.478
487 0.5188 12.478
488 0.5188 12.478
489 0.5188 12.478
490 0.5188 12.478
491 0.5188 12.478
492 0.5188 12.478
493 0.5188 12.478
494 0.5188 12.478
495 0.5188 12.478
496 0.5188 12.478
497 0.5188 12.478
498 0.5188 12.478
499 0.5188 12.478
500 0.5188 12.478
501 0.5188 12.478
502 0.5188 12.478
503 0.5188 12.478
504 0.5188 12.478
505 0.5188 12.478
506 0.5188 12.478
507 0.5188 12.478
508 0.5188 12.478
509 0.5188 12.478
510 0.5188 12.478
511 0.5188 12.478
512 0.5188 12.478
513 0.5188 12.478
514 0.5188 12.478
515 0.5188 12.478
516 0.5188 12.478
517 0.5188 12.478
518 0.5188 12.478
519 0.5188 12.478
520 0.5188 12.478
521 0.5188 12.478
522 0.5188 12.478
523 0.5188 12.478
524 0.5188 12.478
525 0.5188 12.478
526 0.5188 12.478
527 0.5188 12.478
528 0.5188 12.478
529 0.5188 12.478
530 0.5188 12.478
531 0.5188 12.478
532 0.5188 12.478
533 0.5188 12.478
534 0.5188 12.478
535 0.5188 12.478
536 0.5188 12.478
537 0.5188 12.478
538 0.5188 12.478
539 0.5188 12.478
540 0.5188 12.478
541 0.5188 12.478
542 0.5188 12.478
543 0.5188 12.478
544 0.5188 12.478
545 0.5188 12.478
546 0.5188 12.478
547 0.5188 12.478
548 0.5188 12.478
549 0.5188 12.478
550 0.5188 12.478
551 0.5188 12.478
552 0.5188 12.478
553 0.5188 12.478
554 0.5188 12.478
555 0.5188 12.478
556 0.5188 12.478
557 0.5188 12.478
558 0.5188 12.478
559 0.5188 12.478
560 0.5188 12.478
561 0.5188 12.478
562 0.5188 12.478
563 0.5188 12.478
564 0.5188 12.478
565 0.5188 12.478
566 0.5188 12.478
567 0.5188 12.478
568 0.5188 12.478
569 0.5188 12.478
570 0.5188 12.478
571 0.5188 12.478
572 0.5188 12.478
573 0.5188 12.478
574 0.5188 12.478
