#      51200
#     file:    /SNS/NOM/shared/autoNOM/pixelpos.dat
#     created: Thu Mar  9 15:26:00 2017
#     
    3171.000000      -0.501088      -0.096324       2.203018
    3172.000000      -0.500607      -0.096152       2.210941
    3173.000000      -0.500127      -0.095980       2.218864
    3174.000000      -0.499647      -0.095808       2.226786
    3175.000000      -0.499167      -0.095636       2.234709
    3176.000000      -0.498686      -0.095464       2.242632
    3177.000000      -0.498206      -0.095292       2.250555
    3178.000000      -0.497726      -0.095120       2.258478
    3179.000000      -0.497245      -0.094948       2.266401
    3180.000000      -0.496765      -0.094776       2.274323
    3181.000000      -0.496285      -0.094604       2.282246
    3182.000000      -0.495805      -0.094432       2.290169
    3183.000000      -0.495324      -0.094260       2.298092
    3184.000000      -0.494844      -0.094088       2.306015
    3185.000000      -0.494364      -0.093916       2.313937
    3186.000000      -0.493884      -0.093744       2.321860
    3187.000000      -0.493403      -0.093572       2.329783
    3188.000000      -0.492923      -0.093400       2.337706
    3189.000000      -0.492443      -0.093228       2.345628
    3190.000000      -0.491963      -0.093056       2.353551
    3191.000000      -0.491482      -0.092884       2.361474
    3192.000000      -0.491002      -0.092712       2.369397
    3193.000000      -0.490522      -0.092540       2.377320
    3194.000000      -0.490041      -0.092368       2.385242
    3195.000000      -0.489561      -0.092196       2.393165
    3196.000000      -0.489081      -0.092024       2.401088
    3197.000000      -0.488601      -0.091852       2.409011
    3198.000000      -0.488120      -0.091680       2.416934
    3199.000000      -0.487640      -0.091508       2.424857
    3200.000000      -0.546154       0.050848       1.414512
    3201.000000      -0.545673       0.051023       1.422435
    3202.000000      -0.545192       0.051198       1.430357
    3203.000000      -0.544712       0.051374       1.438280
    3204.000000      -0.544231       0.051549       1.446203
    3205.000000      -0.543750       0.051724       1.454126
    3206.000000      -0.543269       0.051900       1.462048
    3207.000000      -0.542789       0.052075       1.469971
    3208.000000      -0.542308       0.052250       1.477894
    3209.000000      -0.541827       0.052426       1.485817
    3210.000000      -0.541346       0.052601       1.493740
    3211.000000      -0.540866       0.052776       1.501662
    3212.000000      -0.540385       0.052952       1.509585
    3213.000000      -0.539904       0.053127       1.517508
    3214.000000      -0.539423       0.053303       1.525431
    3215.000000      -0.538943       0.053478       1.533354
    3216.000000      -0.538462       0.053653       1.541276
    3217.000000      -0.537981       0.053829       1.549199
    3218.000000      -0.537500       0.054004       1.557122
    3219.000000      -0.537020       0.054179       1.565045
    3220.000000      -0.536539       0.054355       1.572967
    3221.000000      -0.536058       0.054530       1.580890
    3222.000000      -0.535577       0.054705       1.588813
    3223.000000      -0.535097       0.054881       1.596736
    3224.000000      -0.534616       0.055056       1.604658
    3225.000000      -0.534135       0.055231       1.612581
    3226.000000      -0.533655       0.055407       1.620504
    3227.000000      -0.533174       0.055582       1.628427
    3228.000000      -0.532693       0.055757       1.636350
    3229.000000      -0.532212       0.055933       1.644272
    3230.000000      -0.531731       0.056108       1.652195
    3231.000000      -0.531251       0.056283       1.660118
    3232.000000      -0.530770       0.056459       1.668041
    3233.000000      -0.530289       0.056634       1.675963
    3234.000000      -0.529808       0.056809       1.683886
    3235.000000      -0.529328       0.056985       1.691809
    3236.000000      -0.528847       0.057160       1.699732
    3237.000000      -0.528366       0.057335       1.707655
    3238.000000      -0.527885       0.057511       1.715577
    3239.000000      -0.527405       0.057686       1.723500
    3240.000000      -0.526924       0.057862       1.731423
    3241.000000      -0.526443       0.058037       1.739346
    3242.000000      -0.525962       0.058212       1.747269
    3243.000000      -0.525482       0.058388       1.755191
    3244.000000      -0.525001       0.058563       1.763114
    3245.000000      -0.524520       0.058738       1.771037
    3246.000000      -0.524040       0.058914       1.778960
    3247.000000      -0.523559       0.059089       1.786882
    3248.000000      -0.523078       0.059264       1.794805
    3249.000000      -0.522597       0.059440       1.802728
    3250.000000      -0.522117       0.059615       1.810651
    3251.000000      -0.521636       0.059790       1.818573
    3252.000000      -0.521155       0.059966       1.826496
    3253.000000      -0.520674       0.060141       1.834419
    3254.000000      -0.520194       0.060316       1.842342
    3255.000000      -0.519713       0.060492       1.850265
    3256.000000      -0.519232       0.060667       1.858187
    3257.000000      -0.518751       0.060842       1.866110
    3258.000000      -0.518271       0.061018       1.874033
    3259.000000      -0.517790       0.061193       1.881956
    3260.000000      -0.517309       0.061368       1.889878
    3261.000000      -0.516828       0.061544       1.897801
    3262.000000      -0.516348       0.061719       1.905724
    3263.000000      -0.515867       0.061894       1.913647
    3264.000000      -0.515386       0.062070       1.921570
    3265.000000      -0.514905       0.062245       1.929492
    3266.000000      -0.514425       0.062421       1.937415
    3267.000000      -0.513944       0.062596       1.945338
    3268.000000      -0.513463       0.062771       1.953261
    3269.000000      -0.512982       0.062947       1.961184
    3270.000000      -0.512502       0.063122       1.969106
    3271.000000      -0.512021       0.063297       1.977029
    3272.000000      -0.511540       0.063473       1.984952
    3273.000000      -0.511059       0.063648       1.992875
    3274.000000      -0.510579       0.063823       2.000797
    3275.000000      -0.510098       0.063999       2.008720
    3276.000000      -0.509617       0.064174       2.016643
    3277.000000      -0.509136       0.064349       2.024566
    3278.000000      -0.508656       0.064525       2.032489
    3279.000000      -0.508175       0.064700       2.040411
    3280.000000      -0.507694       0.064875       2.048334
    3281.000000      -0.507213       0.065051       2.056257
    3282.000000      -0.506733       0.065226       2.064180
    3283.000000      -0.506252       0.065401       2.072103
    3284.000000      -0.505771       0.065577       2.080025
    3285.000000      -0.505290       0.065752       2.087948
    3286.000000      -0.504810       0.065927       2.095871
    3287.000000      -0.504329       0.066103       2.103794
    3288.000000      -0.503848       0.066278       2.111716
    3289.000000      -0.503367       0.066453       2.119639
    3290.000000      -0.502887       0.066629       2.127562
    3291.000000      -0.502406       0.066804       2.135485
    3292.000000      -0.501925       0.066979       2.143407
    3293.000000      -0.501444       0.067155       2.151330
    3294.000000      -0.500964       0.067330       2.159253
    3295.000000      -0.500483       0.067506       2.167176
    3296.000000      -0.500002       0.067681       2.175098
    3297.000000      -0.499521       0.067856       2.183021
    3298.000000      -0.499041       0.068032       2.190944
    3299.000000      -0.498560       0.068207       2.198867
    3300.000000      -0.498079       0.068382       2.206790
    3301.000000      -0.497598       0.068558       2.214712
    3302.000000      -0.497118       0.068733       2.222635
    3303.000000      -0.496637       0.068908       2.230558
    3304.000000      -0.496156       0.069084       2.238481
    3305.000000      -0.495675       0.069259       2.246403
    3306.000000      -0.495195       0.069434       2.254326
    3307.000000      -0.494714       0.069610       2.262249
    3308.000000      -0.494233       0.069785       2.270172
    3309.000000      -0.493752       0.069960       2.278095
    3310.000000      -0.493272       0.070136       2.286017
    3311.000000      -0.492791       0.070311       2.293940
    3312.000000      -0.492310       0.070486       2.301863
    3313.000000      -0.491829       0.070662       2.309786
    3314.000000      -0.491349       0.070837       2.317708
    3315.000000      -0.490868       0.071012       2.325631
    3316.000000      -0.490387       0.071188       2.333554
    3317.000000      -0.489906       0.071363       2.341477
    3318.000000      -0.489426       0.071538       2.349400
    3319.000000      -0.488945       0.071714       2.357322
    3320.000000      -0.488464       0.071889       2.365245
    3321.000000      -0.487983       0.072065       2.373168
    3322.000000      -0.487503       0.072240       2.381091
    3323.000000      -0.487022       0.072415       2.389014
    3324.000000      -0.486541       0.072591       2.396936
    3325.000000      -0.486060       0.072766       2.404859
    3326.000000      -0.485580       0.072941       2.412782
    3327.000000      -0.485099       0.073117       2.420705
    3328.000000      -0.546567       0.023481       1.415203
    3329.000000      -0.546087       0.023656       1.423126
    3330.000000      -0.545606       0.023831       1.431049
    3331.000000      -0.545125       0.024006       1.438972
    3332.000000      -0.544645       0.024181       1.446894
    3333.000000      -0.544164       0.024355       1.454817
    3334.000000      -0.543683       0.024530       1.462740
    3335.000000      -0.543203       0.024705       1.470663
    3336.000000      -0.542722       0.024880       1.478585
    3337.000000      -0.542241       0.025054       1.486508
    3338.000000      -0.541761       0.025229       1.494431
    3339.000000      -0.541280       0.025404       1.502354
    3340.000000      -0.540799       0.025579       1.510277
    3341.000000      -0.540319       0.025754       1.518199
    3342.000000      -0.539838       0.025928       1.526122
    3343.000000      -0.539357       0.026103       1.534045
    3344.000000      -0.538877       0.026278       1.541968
    3345.000000      -0.538396       0.026453       1.549891
    3346.000000      -0.537915       0.026628       1.557813
    3347.000000      -0.537435       0.026802       1.565736
    3348.000000      -0.536954       0.026977       1.573659
    3349.000000      -0.536473       0.027152       1.581582
    3350.000000      -0.535993       0.027327       1.589504
    3351.000000      -0.535512       0.027501       1.597427
    3352.000000      -0.535031       0.027676       1.605350
    3353.000000      -0.534551       0.027851       1.613273
    3354.000000      -0.534070       0.028026       1.621196
    3355.000000      -0.533589       0.028201       1.629118
    3356.000000      -0.533109       0.028375       1.637041
    3357.000000      -0.532628       0.028550       1.644964
    3358.000000      -0.532147       0.028725       1.652887
    3359.000000      -0.531667       0.028900       1.660810
    3360.000000      -0.531186       0.029075       1.668732
    3361.000000      -0.530705       0.029249       1.676655
    3362.000000      -0.530225       0.029424       1.684578
    3363.000000      -0.529744       0.029599       1.692501
    3364.000000      -0.529263       0.029774       1.700423
    3365.000000      -0.528783       0.029948       1.708346
    3366.000000      -0.528302       0.030123       1.716269
    3367.000000      -0.527821       0.030298       1.724192
    3368.000000      -0.527341       0.030473       1.732115
    3369.000000      -0.526860       0.030648       1.740037
    3370.000000      -0.526379       0.030822       1.747960
    3371.000000      -0.525899       0.030997       1.755883
    3372.000000      -0.525418       0.031172       1.763806
    3373.000000      -0.524937       0.031347       1.771729
    3374.000000      -0.524457       0.031522       1.779651
    3375.000000      -0.523976       0.031696       1.787574
    3376.000000      -0.523495       0.031871       1.795497
    3377.000000      -0.523015       0.032046       1.803420
    3378.000000      -0.522534       0.032221       1.811342
    3379.000000      -0.522053       0.032395       1.819265
    3380.000000      -0.521573       0.032570       1.827188
    3381.000000      -0.521092       0.032745       1.835111
    3382.000000      -0.520611       0.032920       1.843033
    3383.000000      -0.520131       0.033095       1.850956
    3384.000000      -0.519650       0.033269       1.858879
    3385.000000      -0.519169       0.033444       1.866802
    3386.000000      -0.518688       0.033619       1.874725
    3387.000000      -0.518208       0.033794       1.882647
    3388.000000      -0.517727       0.033969       1.890570
    3389.000000      -0.517246       0.034143       1.898493
    3390.000000      -0.516766       0.034318       1.906416
    3391.000000      -0.516285       0.034493       1.914339
    3392.000000      -0.515805       0.034668       1.922261
    3393.000000      -0.515324       0.034842       1.930184
    3394.000000      -0.514843       0.035017       1.938107
    3395.000000      -0.514363       0.035192       1.946030
    3396.000000      -0.513882       0.035367       1.953952
    3397.000000      -0.513401       0.035542       1.961875
    3398.000000      -0.512920       0.035716       1.969798
    3399.000000      -0.512440       0.035891       1.977721
    3400.000000      -0.511959       0.036066       1.985644
    3401.000000      -0.511479       0.036241       1.993566
    3402.000000      -0.510998       0.036416       2.001489
    3403.000000      -0.510517       0.036590       2.009412
    3404.000000      -0.510037       0.036765       2.017335
    3405.000000      -0.509556       0.036940       2.025258
    3406.000000      -0.509075       0.037115       2.033180
    3407.000000      -0.508595       0.037289       2.041103
    3408.000000      -0.508114       0.037464       2.049026
    3409.000000      -0.507633       0.037639       2.056949
    3410.000000      -0.507152       0.037814       2.064871
    3411.000000      -0.506672       0.037989       2.072794
    3412.000000      -0.506191       0.038163       2.080717
    3413.000000      -0.505710       0.038338       2.088640
    3414.000000      -0.505230       0.038513       2.096562
    3415.000000      -0.504749       0.038688       2.104485
    3416.000000      -0.504268       0.038863       2.112408
    3417.000000      -0.503788       0.039037       2.120331
    3418.000000      -0.503307       0.039212       2.128254
    3419.000000      -0.502827       0.039387       2.136176
    3420.000000      -0.502346       0.039562       2.144099
    3421.000000      -0.501865       0.039736       2.152022
    3422.000000      -0.501384       0.039911       2.159945
    3423.000000      -0.500904       0.040086       2.167868
    3424.000000      -0.500423       0.040261       2.175790
    3425.000000      -0.499942       0.040436       2.183713
    3426.000000      -0.499462       0.040610       2.191636
    3427.000000      -0.498981       0.040785       2.199559
    3428.000000      -0.498500       0.040960       2.207482
    3429.000000      -0.498020       0.041135       2.215404
    3430.000000      -0.497539       0.041310       2.223327
    3431.000000      -0.497058       0.041484       2.231250
    3432.000000      -0.496578       0.041659       2.239173
    3433.000000      -0.496097       0.041834       2.247095
    3434.000000      -0.495616       0.042009       2.255018
    3435.000000      -0.495136       0.042183       2.262941
    3436.000000      -0.494655       0.042358       2.270864
    3437.000000      -0.494174       0.042533       2.278786
    3438.000000      -0.493694       0.042708       2.286709
    3439.000000      -0.493213       0.042883       2.294632
    3440.000000      -0.492732       0.043057       2.302555
    3441.000000      -0.492252       0.043232       2.310478
    3442.000000      -0.491771       0.043407       2.318400
    3443.000000      -0.491290       0.043582       2.326323
    3444.000000      -0.490810       0.043757       2.334246
    3445.000000      -0.490329       0.043931       2.342169
    3446.000000      -0.489848       0.044106       2.350092
    3447.000000      -0.489368       0.044281       2.358014
    3448.000000      -0.488887       0.044456       2.365937
    3449.000000      -0.488406       0.044630       2.373860
    3450.000000      -0.487926       0.044805       2.381783
    3451.000000      -0.487445       0.044980       2.389706
    3452.000000      -0.486964       0.045155       2.397628
    3453.000000      -0.486484       0.045330       2.405551
    3454.000000      -0.486003       0.045504       2.413474
    3455.000000      -0.485522       0.045679       2.421397
    3456.000000      -0.546981      -0.003885       1.415895
    3457.000000      -0.546500      -0.003711       1.423817
    3458.000000      -0.546019      -0.003536       1.431740
    3459.000000      -0.545539      -0.003362       1.439663
    3460.000000      -0.545058      -0.003188       1.447586
    3461.000000      -0.544578      -0.003014       1.455509
    3462.000000      -0.544097      -0.002840       1.463431
    3463.000000      -0.543616      -0.002665       1.471354
    3464.000000      -0.543136      -0.002491       1.479277
    3465.000000      -0.542655      -0.002317       1.487200
    3466.000000      -0.542175      -0.002143       1.495123
    3467.000000      -0.541694      -0.001968       1.503045
    3468.000000      -0.541214      -0.001794       1.510968
    3469.000000      -0.540733      -0.001620       1.518891
    3470.000000      -0.540252      -0.001446       1.526814
    3471.000000      -0.539772      -0.001272       1.534737
    3472.000000      -0.539291      -0.001097       1.542659
    3473.000000      -0.538811      -0.000923       1.550582
    3474.000000      -0.538330      -0.000749       1.558505
    3475.000000      -0.537849      -0.000575       1.566428
    3476.000000      -0.537369      -0.000400       1.574350
    3477.000000      -0.536888      -0.000226       1.582273
    3478.000000      -0.536408      -0.000052       1.590196
    3479.000000      -0.535927       0.000122       1.598119
    3480.000000      -0.535447       0.000297       1.606042
    3481.000000      -0.534966       0.000471       1.613964
    3482.000000      -0.534485       0.000645       1.621887
    3483.000000      -0.534005       0.000819       1.629810
    3484.000000      -0.533524       0.000993       1.637733
    3485.000000      -0.533044       0.001168       1.645656
    3486.000000      -0.532563       0.001342       1.653578
    3487.000000      -0.532082       0.001516       1.661501
    3488.000000      -0.531602       0.001690       1.669424
    3489.000000      -0.531121       0.001865       1.677347
    3490.000000      -0.530641       0.002039       1.685269
    3491.000000      -0.530160       0.002213       1.693192
    3492.000000      -0.529679       0.002387       1.701115
    3493.000000      -0.529199       0.002561       1.709038
    3494.000000      -0.528718       0.002736       1.716961
    3495.000000      -0.528238       0.002910       1.724883
    3496.000000      -0.527757       0.003084       1.732806
    3497.000000      -0.527277       0.003258       1.740729
    3498.000000      -0.526796       0.003433       1.748652
    3499.000000      -0.526315       0.003607       1.756575
    3500.000000      -0.525835       0.003781       1.764497
    3501.000000      -0.525354       0.003955       1.772420
    3502.000000      -0.524874       0.004129       1.780343
    3503.000000      -0.524393       0.004304       1.788266
    3504.000000      -0.523912       0.004478       1.796188
    3505.000000      -0.523432       0.004652       1.804111
    3506.000000      -0.522951       0.004826       1.812034
    3507.000000      -0.522471       0.005001       1.819957
    3508.000000      -0.521990       0.005175       1.827880
    3509.000000      -0.521509       0.005349       1.835802
    3510.000000      -0.521029       0.005523       1.843725
    3511.000000      -0.520548       0.005698       1.851648
    3512.000000      -0.520068       0.005872       1.859571
    3513.000000      -0.519587       0.006046       1.867494
    3514.000000      -0.519107       0.006220       1.875416
    3515.000000      -0.518626       0.006394       1.883339
    3516.000000      -0.518145       0.006569       1.891262
    3517.000000      -0.517665       0.006743       1.899185
    3518.000000      -0.517184       0.006917       1.907107
    3519.000000      -0.516704       0.007091       1.915030
    3520.000000      -0.516223       0.007266       1.922953
    3521.000000      -0.515742       0.007440       1.930876
    3522.000000      -0.515262       0.007614       1.938799
    3523.000000      -0.514781       0.007788       1.946721
    3524.000000      -0.514301       0.007962       1.954644
    3525.000000      -0.513820       0.008137       1.962567
    3526.000000      -0.513339       0.008311       1.970490
    3527.000000      -0.512859       0.008485       1.978413
    3528.000000      -0.512378       0.008659       1.986335
    3529.000000      -0.511898       0.008834       1.994258
    3530.000000      -0.511417       0.009008       2.002181
    3531.000000      -0.510937       0.009182       2.010104
    3532.000000      -0.510456       0.009356       2.018027
    3533.000000      -0.509975       0.009530       2.025949
    3534.000000      -0.509495       0.009705       2.033872
    3535.000000      -0.509014       0.009879       2.041795
    3536.000000      -0.508534       0.010053       2.049718
    3537.000000      -0.508053       0.010227       2.057641
    3538.000000      -0.507572       0.010402       2.065563
    3539.000000      -0.507092       0.010576       2.073486
    3540.000000      -0.506611       0.010750       2.081409
    3541.000000      -0.506131       0.010924       2.089332
    3542.000000      -0.505650       0.011098       2.097254
    3543.000000      -0.505170       0.011273       2.105177
    3544.000000      -0.504689       0.011447       2.113100
    3545.000000      -0.504208       0.011621       2.121023
    3546.000000      -0.503728       0.011795       2.128946
    3547.000000      -0.503247       0.011970       2.136868
    3548.000000      -0.502767       0.012144       2.144791
    3549.000000      -0.502286       0.012318       2.152714
    3550.000000      -0.501805       0.012492       2.160637
    3551.000000      -0.501325       0.012667       2.168560
    3552.000000      -0.500844       0.012841       2.176482
    3553.000000      -0.500364       0.013015       2.184405
    3554.000000      -0.499883       0.013189       2.192328
    3555.000000      -0.499402       0.013363       2.200251
    3556.000000      -0.498922       0.013538       2.208174
    3557.000000      -0.498441       0.013712       2.216096
    3558.000000      -0.497961       0.013886       2.224019
    3559.000000      -0.497480       0.014060       2.231942
    3560.000000      -0.497000       0.014235       2.239865
    3561.000000      -0.496519       0.014409       2.247787
    3562.000000      -0.496038       0.014583       2.255710
    3563.000000      -0.495558       0.014757       2.263633
    3564.000000      -0.495077       0.014931       2.271556
    3565.000000      -0.494597       0.015106       2.279478
    3566.000000      -0.494116       0.015280       2.287401
    3567.000000      -0.493635       0.015454       2.295324
    3568.000000      -0.493155       0.015628       2.303247
    3569.000000      -0.492674       0.015803       2.311170
    3570.000000      -0.492194       0.015977       2.319092
    3571.000000      -0.491713       0.016151       2.327015
    3572.000000      -0.491232       0.016325       2.334938
    3573.000000      -0.490752       0.016499       2.342861
    3574.000000      -0.490271       0.016674       2.350784
    3575.000000      -0.489791       0.016848       2.358706
    3576.000000      -0.489310       0.017022       2.366629
    3577.000000      -0.488830       0.017196       2.374552
    3578.000000      -0.488349       0.017371       2.382475
    3579.000000      -0.487868       0.017545       2.390398
    3580.000000      -0.487388       0.017719       2.398320
    3581.000000      -0.486907       0.017893       2.406243
    3582.000000      -0.486427       0.018068       2.414166
    3583.000000      -0.485946       0.018242       2.422089
    3584.000000      -0.547394      -0.031251       1.416586
    3585.000000      -0.546913      -0.031078       1.424509
    3586.000000      -0.546433      -0.030904       1.432432
    3587.000000      -0.545952      -0.030730       1.440354
    3588.000000      -0.545472      -0.030557       1.448277
    3589.000000      -0.544991      -0.030383       1.456200
    3590.000000      -0.544511      -0.030209       1.464123
    3591.000000      -0.544030      -0.030036       1.472046
    3592.000000      -0.543550      -0.029862       1.479968
    3593.000000      -0.543069      -0.029688       1.487891
    3594.000000      -0.542589      -0.029515       1.495814
    3595.000000      -0.542108      -0.029341       1.503737
    3596.000000      -0.541628      -0.029167       1.511660
    3597.000000      -0.541147      -0.028994       1.519582
    3598.000000      -0.540667      -0.028820       1.527505
    3599.000000      -0.540186      -0.028646       1.535428
    3600.000000      -0.539706      -0.028473       1.543351
    3601.000000      -0.539225      -0.028299       1.551274
    3602.000000      -0.538745      -0.028125       1.559196
    3603.000000      -0.538264      -0.027952       1.567119
    3604.000000      -0.537784      -0.027778       1.575042
    3605.000000      -0.537303      -0.027604       1.582965
    3606.000000      -0.536823      -0.027431       1.590888
    3607.000000      -0.536342      -0.027257       1.598810
    3608.000000      -0.535862      -0.027083       1.606733
    3609.000000      -0.535381      -0.026910       1.614656
    3610.000000      -0.534901      -0.026736       1.622579
    3611.000000      -0.534420      -0.026562       1.630502
    3612.000000      -0.533940      -0.026389       1.638424
    3613.000000      -0.533459      -0.026215       1.646347
    3614.000000      -0.532979      -0.026041       1.654270
    3615.000000      -0.532498      -0.025868       1.662193
    3616.000000      -0.532018      -0.025694       1.670115
    3617.000000      -0.531537      -0.025520       1.678038
    3618.000000      -0.531057      -0.025347       1.685961
    3619.000000      -0.530576      -0.025173       1.693884
    3620.000000      -0.530096      -0.024999       1.701807
    3621.000000      -0.529615      -0.024826       1.709729
    3622.000000      -0.529135      -0.024652       1.717652
    3623.000000      -0.528654      -0.024478       1.725575
    3624.000000      -0.528174      -0.024305       1.733498
    3625.000000      -0.527693      -0.024131       1.741421
    3626.000000      -0.527213      -0.023957       1.749343
    3627.000000      -0.526732      -0.023784       1.757266
    3628.000000      -0.526252      -0.023610       1.765189
    3629.000000      -0.525771      -0.023436       1.773112
    3630.000000      -0.525291      -0.023263       1.781034
    3631.000000      -0.524810      -0.023089       1.788957
    3632.000000      -0.524330      -0.022915       1.796880
    3633.000000      -0.523849      -0.022742       1.804803
    3634.000000      -0.523369      -0.022568       1.812726
    3635.000000      -0.522888      -0.022394       1.820648
    3636.000000      -0.522408      -0.022221       1.828571
    3637.000000      -0.521927      -0.022047       1.836494
    3638.000000      -0.521447      -0.021873       1.844417
    3639.000000      -0.520966      -0.021700       1.852340
    3640.000000      -0.520486      -0.021526       1.860262
    3641.000000      -0.520005      -0.021352       1.868185
    3642.000000      -0.519525      -0.021179       1.876108
    3643.000000      -0.519044      -0.021005       1.884031
    3644.000000      -0.518564      -0.020831       1.891954
    3645.000000      -0.518083      -0.020658       1.899876
    3646.000000      -0.517603      -0.020484       1.907799
    3647.000000      -0.517122      -0.020310       1.915722
    3648.000000      -0.516641      -0.020137       1.923645
    3649.000000      -0.516161      -0.019963       1.931568
    3650.000000      -0.515680      -0.019789       1.939490
    3651.000000      -0.515200      -0.019616       1.947413
    3652.000000      -0.514719      -0.019442       1.955336
    3653.000000      -0.514239      -0.019268       1.963259
    3654.000000      -0.513758      -0.019095       1.971182
    3655.000000      -0.513278      -0.018921       1.979104
    3656.000000      -0.512797      -0.018747       1.987027
    3657.000000      -0.512317      -0.018574       1.994950
    3658.000000      -0.511836      -0.018400       2.002873
    3659.000000      -0.511356      -0.018226       2.010796
    3660.000000      -0.510875      -0.018053       2.018718
    3661.000000      -0.510395      -0.017879       2.026641
    3662.000000      -0.509914      -0.017705       2.034564
    3663.000000      -0.509434      -0.017532       2.042487
    3664.000000      -0.508953      -0.017358       2.050409
