## Bank 2
# id	l2	ef
1024 0.5188 12.478
1025 0.5188 12.478
1026 0.5188 12.478
1027 0.5188 12.478
1028 0.5188 12.478
1029 0.5188 12.478
1030 0.5188 12.478
1031 0.5188 12.478
1032 0.5188 12.478
1033 0.5188 12.478
1034 0.5188 12.478
1035 0.5188 12.478
1036 0.5188 12.478
1037 0.5188 12.478
1038 0.5188 12.478
1039 0.5188 12.478
1040 0.5188 12.478
1041 0.5188 12.478
1042 0.5188 12.478
1043 0.5188 12.478
1044 0.5188 12.478
1045 0.5188 12.478
1046 0.5188 12.478
1047 0.5188 12.478
1048 0.5188 12.478
1049 0.5188 12.478
1050 0.5188 12.478
1051 0.5188 12.478
1052 0.5188 12.478
1053 0.5188 12.478
1054 0.5188 12.478
1055 0.5188 12.478
1056 0.5188 12.478
1057 0.5188 12.478
1058 0.5188 12.478
1059 0.5188 12.478
1060 0.5188 12.478
1061 0.5188 12.478
1062 0.5188 12.478
1063 0.5188 12.478
1064 0.5188 12.478
1065 0.5188 12.478
1066 0.5188 12.478
1067 0.5188 12.478
1068 0.5188 12.478
1069 0.5188 12.478
1070 0.5188 12.478
1071 0.5188 12.478
1072 0.5188 12.478
1073 0.5188 12.478
1074 0.5188 12.478
1075 0.5188 12.478
1076 0.5188 12.478
1077 0.5188 12.478
1078 0.5188 12.478
1079 0.5188 12.478
1080 0.5188 12.478
1081 0.5188 12.478
1082 0.5188 12.478
1083 0.5188 12.478
1084 0.5188 12.478
1085 0.5188 12.478
1086 0.5188 12.478
1087 0.5188 12.478
1088 0.5188 12.478
1089 0.5188 12.478
1090 0.5188 12.478
1091 0.5188 12.478
1092 0.5188 12.478
1093 0.5188 12.478
1094 0.5188 12.478
1095 0.5188 12.478
1096 0.5188 12.478
1097 0.5188 12.478
1098 0.5188 12.478
1099 0.5188 12.478
1100 0.5188 12.478
1101 0.5188 12.478
1102 0.5188 12.478
1103 0.5188 12.478
1104 0.5188 12.478
1105 0.5188 12.478
1106 0.5188 12.478
1107 0.5188 12.478
1108 0.5188 12.478
1109 0.5188 12.478
1110 0.5188 12.478
1111 0.5188 12.478
1112 0.5188 12.478
1113 0.5188 12.478
1114 0.5188 12.478
1115 0.5188 12.478
1116 0.5188 12.478
1117 0.5188 12.478
1118 0.5188 12.478
1119 0.5188 12.478
1120 0.5188 12.478
1121 0.5188 12.478
1122 0.5188 12.478
1123 0.5188 12.478
1124 0.5188 12.478
1125 0.5188 12.478
1126 0.5188 12.478
1127 0.5188 12.478
1128 0.5188 12.478
1129 0.5188 12.478
1130 0.5188 12.478
1131 0.5188 12.478
1132 0.5188 12.478
1133 0.5188 12.478
1134 0.5188 12.478
1135 0.5188 12.478
1136 0.5188 12.478
1137 0.5188 12.478
1138 0.5188 12.478
1139 0.5188 12.478
1140 0.5188 12.478
1141 0.5188 12.478
1142 0.5188 12.478
1143 0.5188 12.478
1144 0.5188 12.478
1145 0.5188 12.478
1146 0.5188 12.478
1147 0.5188 12.478
1148 0.5188 12.478
1149 0.5188 12.478
1150 0.5188 12.478
1151 0.5188 12.478
1152 0.5188 12.478
1153 0.5188 12.478
1154 0.5188 12.478
1155 0.5188 12.478
1156 0.5188 12.478
1157 0.5188 12.478
1158 0.5188 12.478
1159 0.5188 12.478
1160 0.5188 12.478
1161 0.5188 12.478
1162 0.5188 12.478
1163 0.5188 12.478
1164 0.5188 12.478
1165 0.5188 12.478
1166 0.5188 12.478
1167 0.5188 12.478
1168 0.5188 12.478
1169 0.5188 12.478
