## Bank 4
# id	l2	ef
4096 0.5188 12.478
4097 0.5188 12.478
4098 0.5188 12.478
4099 0.5188 12.478
4100 0.5188 12.478
4101 0.5188 12.478
4102 0.5188 12.478
4103 0.5188 12.478
4104 0.5188 12.478
4105 0.5188 12.478
4106 0.5188 12.478
4107 0.5188 12.478
4108 0.5188 12.478
4109 0.5188 12.478
4110 0.5188 12.478
4111 0.5188 12.478
4112 0.5188 12.478
4113 0.5188 12.478
4114 0.5188 12.478
4115 0.5188 12.478
4116 0.5188 12.478
4117 0.5188 12.478
4118 0.5188 12.478
4119 0.5188 12.478
4120 0.5188 12.478
4121 0.5188 12.478
4122 0.5188 12.478
4123 0.5188 12.478
4124 0.5188 12.478
4125 0.5188 12.478
4126 0.5188 12.478
4127 0.5188 12.478
4128 0.5188 12.478
4129 0.5188 12.478
4130 0.5188 12.478
4131 0.5188 12.478
4132 0.5188 12.478
4133 0.5188 12.478
4134 0.5188 12.478
4135 0.5188 12.478
4136 0.5188 12.478
4137 0.5188 12.478
4138 0.5188 12.478
4139 0.5188 12.478
4140 0.5188 12.478
4141 0.5188 12.478
4142 0.5188 12.478
4143 0.5188 12.478
4144 0.5188 12.478
4145 0.5188 12.478
4146 0.5188 12.478
4147 0.5188 12.478
4148 0.5188 12.478
4149 0.5188 12.478
4150 0.5188 12.478
4151 0.5188 12.478
4152 0.5188 12.478
4153 0.5188 12.478
4154 0.5188 12.478
4155 0.5188 12.478
4156 0.5188 12.478
4157 0.5188 12.478
4158 0.5188 12.478
4159 0.5188 12.478
4160 0.5188 12.478
4161 0.5188 12.478
4162 0.5188 12.478
4163 0.5188 12.478
4164 0.5188 12.478
4165 0.5188 12.478
4166 0.5188 12.478
4167 0.5188 12.478
4168 0.5188 12.478
4169 0.5188 12.478
4170 0.5188 12.478
4171 0.5188 12.478
4172 0.5188 12.478
4173 0.5188 12.478
4174 0.5188 12.478
4175 0.5188 12.478
4176 0.5188 12.478
4177 0.5188 12.478
4178 0.5188 12.478
4179 0.5188 12.478
4180 0.5188 12.478
4181 0.5188 12.478
4182 0.5188 12.478
4183 0.5188 12.478
4184 0.5188 12.478
4185 0.5188 12.478
4186 0.5188 12.478
4187 0.5188 12.478
4188 0.5188 12.478
4189 0.5188 12.478
4190 0.5188 12.478
4191 0.5188 12.478
4192 0.5188 12.478
4193 0.5188 12.478
4194 0.5188 12.478
4195 0.5188 12.478
4196 0.5188 12.478
4197 0.5188 12.478
4198 0.5188 12.478
4199 0.5188 12.478
4200 0.5188 12.478
4201 0.5188 12.478
4202 0.5188 12.478
4203 0.5188 12.478
4204 0.5188 12.478
4205 0.5188 12.478
4206 0.5188 12.478
4207 0.5188 12.478
4208 0.5188 12.478
4209 0.5188 12.478
4210 0.5188 12.478
4211 0.5188 12.478
4212 0.5188 12.478
4213 0.5188 12.478
4214 0.5188 12.478
4215 0.5188 12.478
4216 0.5188 12.478
4217 0.5188 12.478
4218 0.5188 12.478
4219 0.5188 12.478
4220 0.5188 12.478
4221 0.5188 12.478
4222 0.5188 12.478
4223 0.5188 12.478
4224 0.5188 12.478
4225 0.5188 12.478
4226 0.5188 12.478
4227 0.5188 12.478
4228 0.5188 12.478
4229 0.5188 12.478
4230 0.5188 12.478
4231 0.5188 12.478
4232 0.5188 12.478
4233 0.5188 12.478
4234 0.5188 12.478
4235 0.5188 12.478
4236 0.5188 12.478
4237 0.5188 12.478
4238 0.5188 12.478
4239 0.5188 12.478
4240 0.5188 12.478
4241 0.5188 12.478
4242 0.5188 12.478
4243 0.5188 12.478
4244 0.5188 12.478
4245 0.5188 12.478
4246 0.5188 12.478
4247 0.5188 12.478
4248 0.5188 12.478
4249 0.5188 12.478
